threatType,title,link
iot_detection,Techroutes.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006548
iot_detection,Techroutes.Switch,https://www.fortiguard.com/encyclopedia/iotapp/10006547
iot_detection,AJA.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006546
iot_detection,WorldCast.Systems.Codec,https://www.fortiguard.com/encyclopedia/iotapp/10006545
iot_detection,Ruckus.Switch,https://www.fortiguard.com/encyclopedia/iotapp/10006544
iot_detection,Tycon.Systems.Wireless.Bridge,https://www.fortiguard.com/encyclopedia/iotapp/10006543
iot_detection,IBM.Server,https://www.fortiguard.com/encyclopedia/iotapp/10006540
iot_detection,Dell.Server,https://www.fortiguard.com/encyclopedia/iotapp/10006539
iot_detection,HW.Group.Ethernet.Thermometer,https://www.fortiguard.com/encyclopedia/iotapp/10006538
iot_detection,Avation.Lighting.Server,https://www.fortiguard.com/encyclopedia/iotapp/10006537
iot_detection,Clipsal.Network.Interface,https://www.fortiguard.com/encyclopedia/iotapp/10006536
iot_detection,Legrand.WattStopper.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006535
iot_detection,Broadcom.Brocade.NetIron,https://www.fortiguard.com/encyclopedia/iotapp/10006533
iot_detection,Dell.EMC.PowerSwitch,https://www.fortiguard.com/encyclopedia/iotapp/10006529
iot_detection,WaveTronix.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006527
iot_detection,NetScout.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006526
iot_detection,Juniper.NetScreen.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006523
iot_detection,Schneider.Electric.Access.Control,https://www.fortiguard.com/encyclopedia/iotapp/10006513
iot_detection,Zumtobel.Lighting.System,https://www.fortiguard.com/encyclopedia/iotapp/10006511
iot_detection,Radware.Alteon.OS,https://www.fortiguard.com/encyclopedia/iotapp/10006510
iot_detection,Clipsal.Controller,https://www.fortiguard.com/encyclopedia/iotapp/10006509
iot_detection,Orcave.Backhaul,https://www.fortiguard.com/encyclopedia/iotapp/10006508
iot_detection,Ericsson.Shorthaul,https://www.fortiguard.com/encyclopedia/iotapp/10006507
iot_detection,Vislink.Radio.Transmitter,https://www.fortiguard.com/encyclopedia/iotapp/10006506
iot_detection,Belden.Hirschmann.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006502
