threatType,title,link
ot_app_detection,RockwellAutomation.Kinetix,https://www.fortiguard.com/encyclopedia/otapp/10006637
ot_app_detection,Controllino.PLC,https://www.fortiguard.com/encyclopedia/otapp/10006623
ot_app_detection,Arris.Cadant.CMTS,https://www.fortiguard.com/encyclopedia/otapp/10006622
ot_app_detection,Monaghan.Engineering.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006618
ot_app_detection,Endress.Inventory.Management.Device,https://www.fortiguard.com/encyclopedia/otapp/10006613
ot_app_detection,Cassia.Networks.Gateway,https://www.fortiguard.com/encyclopedia/otapp/10006609
ot_app_detection,Abelko.Innovation.Terminal,https://www.fortiguard.com/encyclopedia/otapp/10006608
ot_app_detection,Abelko.Innovation.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006607
ot_app_detection,Southern.Manufacturing.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006600
ot_app_detection,Triacta.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006599
ot_app_detection,GE.Transportation.System,https://www.fortiguard.com/encyclopedia/otapp/10006598
ot_app_detection,Advantech.Edgelink,https://www.fortiguard.com/encyclopedia/otapp/10006597
ot_app_detection,Advantech.RTU,https://www.fortiguard.com/encyclopedia/otapp/10006596
ot_app_detection,ABB.Network.Analyzer,https://www.fortiguard.com/encyclopedia/otapp/10006595
ot_app_detection,Camille.Bauer.Module,https://www.fortiguard.com/encyclopedia/otapp/10006594
ot_app_detection,Camille.Bauer.Power.Meter,https://www.fortiguard.com/encyclopedia/otapp/10006593
ot_app_detection,Schneider.Electric.TAC.PLC,https://www.fortiguard.com/encyclopedia/otapp/10006573
ot_app_detection,Techroutes.Router,https://www.fortiguard.com/encyclopedia/otapp/10006548
ot_app_detection,Legrand.WattStopper.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006535
ot_app_detection,Dell.EMC.PowerSwitch,https://www.fortiguard.com/encyclopedia/otapp/10006529
ot_app_detection,GE.iFIX,https://www.fortiguard.com/encyclopedia/otapp/10006525
ot_app_detection,Schneider.Electric.Access.Control,https://www.fortiguard.com/encyclopedia/otapp/10006513
ot_app_detection,Radware.Alteon.OS,https://www.fortiguard.com/encyclopedia/otapp/10006510
ot_app_detection,Orcave.Backhaul,https://www.fortiguard.com/encyclopedia/otapp/10006508
ot_app_detection,Belden.Hirschmann.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006502
ot_app_detection,LSI.Switch,https://www.fortiguard.com/encyclopedia/otapp/10006499
ot_app_detection,EtherWAN.Gateway,https://www.fortiguard.com/encyclopedia/otapp/10006498
ot_app_detection,Plisch.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006487
ot_app_detection,TitanNit.Web.Control,https://www.fortiguard.com/encyclopedia/otapp/10006476
